time_days,pressure_bar,mass_kg,cumulative_source_kg,cumulative_produced_kg,cumulative_leaked_kg,cumulative_consumed_kg,production_sm3_day,source_sm3_day,leakage_sm3_day,consumption_kg_day,stage_index,balance_residual_kg
1347.233606557377,56.826808170463465,14571433.262435384,0.0,10479117.209751137,0.0,0.0,58232.153171066326,0.0,0.0,0.0,0,-8.195638656616211e-08
1362.202868852459,56.53015644216277,14497698.855367718,0.0,10552851.616818802,0.0,0.0,57391.464684384926,0.0,0.0,0.0,0,-8.195638656616211e-08
1377.172131147541,56.23787010686476,14425026.025020724,0.0,10625524.447165797,0.0,0.0,56567.45085391483,0.0,0.0,0.0,0,-8.195638656616211e-08
1392.141393442623,55.949860632653476,14353393.785240175,0.0,10697156.686946345,0.0,0.0,55759.67262033367,0.0,0.0,0.0,0,-8.195638656616211e-08
1407.1106557377047,55.66604187091722,14282781.700551644,0.0,10767768.771634877,0.0,0.0,54967.705439367724,0.0,0.0,0.0,0,-8.195638656616211e-08
1422.0799180327867,55.386329975875945,14213169.868018059,0.0,10837380.604168462,0.0,0.0,54191.13870491535,0.0,0.0,0.0,0,-8.195638656616211e-08
1437.0491803278687,55.110643327371676,14144538.899815831,0.0,10906011.57237069,0.0,0.0,53429.5751989194,0.0,0.0,0.0,0,-8.195638656616211e-08
1452.0184426229507,54.838902456768295,14076869.906496335,0.0,10973680.565690186,0.0,0.0,52682.6305665737,0.0,0.0,0.0,0,-8.195638656616211e-08
1466.9877049180327,54.57102997581427,14010144.4809013,0.0,11040405.99128522,0.0,0.0,51949.93281553048,0.0,0.0,0.0,0,-8.195638656616211e-08
1481.9569672131147,54.30695050833049,13944344.682702303,0.0,11106205.789484218,0.0,0.0,51231.12183785642,0.0,0.0,0.0,0,-8.195638656616211e-08
1496.9262295081967,54.04659062459078,13879453.02353609,0.0,11171097.44865043,0.0,0.0,50525.84895355259,0.0,0.0,0.0,0,-8.195638656616211e-08
1511.8954918032787,53.78987877827767,13815452.45270899,0.0,11235098.019477531,0.0,0.0,49833.77647454515,0.0,0.0,0.0,0,-8.195638656616211e-08
1526.8647540983607,53.53674524588589,13752326.343444904,0.0,11298224.128741616,0.0,0.0,49154.57728807213,0.0,0.0,0.0,0,-8.195638656616211e-08
1541.8340163934427,53.287122068468385,13690058.479652867,0.0,11360491.992533654,0.0,0.0,48487.93445849626,0.0,0.0,0.0,0,-8.195638656616211e-08
1556.8032786885244,53.040942995620256,13628633.04319118,0.0,11421917.428995341,0.0,0.0,47833.540846615935,0.0,0.0,0.0,0,-8.195638656616211e-08
1571.7725409836064,52.798143431598255,13568034.601606438,0.0,11482515.870580083,0.0,0.0,47191.09874559055,0.0,0.0,0.0,0,-8.195638656616211e-08
1586.7418032786884,52.55866038348118,13508248.09632674,0.0,11542302.37585978,0.0,0.0,46560.319532652866,0.0,0.0,0.0,0,-8.195638656616211e-08
1601.7110655737704,52.322432411281596,13449258.831289494,0.0,11601291.640897026,0.0,0.0,45940.923335828265,0.0,0.0,0.0,0,-8.195638656616211e-08
1616.6803278688524,52.0893995799225,13391052.461985119,0.0,11659498.010201402,0.0,0.0,45332.63871492076,0.0,0.0,0.0,0,-8.195638656616211e-08
1631.6495901639344,51.85950341299845,13333614.984898895,0.0,11716935.487287626,0.0,0.0,44735.202356069945,0.0,0.0,0.0,0,-8.195638656616211e-08
1646.6188524590164,51.632686848243445,13276932.727334129,0.0,11773617.744852392,0.0,0.0,44148.35877921929,0.0,0.0,0.0,0,-8.195638656616211e-08
1661.5881147540983,51.40889419463194,13220992.337600479,0.0,11829558.134586042,0.0,0.0,43571.86005787154,0.0,0.0,0.0,0,-8.195638656616211e-08
1676.5573770491803,51.1880710910436,13165780.775552245,0.0,11884769.696634276,0.0,0.0,43005.465550543326,0.0,0.0,0.0,0,-8.195638656616211e-08
1691.5266393442623,50.970164466424805,13111285.303461973,0.0,11939265.168724548,0.0,0.0,42448.941643359845,0.0,0.0,0.0,0,-8.195638656616211e-08
1706.495901639344,50.75512250138445,13057493.477215568,0.0,11993056.994970953,0.0,0.0,41902.061503263554,0.0,0.0,0.0,0,-8.195638656616211e-08
1721.465163934426,50.542894591162856,13004393.137815673,0.0,12046157.334370848,0.0,0.0,41364.604841334985,0.0,0.0,0.0,0,-8.195638656616211e-08
1736.434426229508,50.333431309917465,12951972.403180726,0.0,12098578.069005795,0.0,0.0,40836.35768575449,0.0,0.0,0.0,0,-8.195638656616211e-08
1751.40368852459,50.12668437627016,12900219.660227671,0.0,12150330.81195885,0.0,0.0,40317.11216395518,0.0,0.0,0.0,0,-8.195638656616211e-08
1766.372950819672,49.922606620116355,12849123.557226764,0.0,12201426.914959757,0.0,0.0,39806.666293672126,0.0,0.0,0.0,0,-8.195638656616211e-08
1781.342213114754,49.721151950333955,12798672.996418191,0.0,12251877.47576833,0.0,0.0,39304.82378170495,0.0,0.0,0.0,0,-8.195638656616211e-08
1796.311475409836,49.52227532412767,12748857.126878873,0.0,12301693.345307648,0.0,0.0,38811.39383196761,0.0,0.0,0.0,0,-8.195638656616211e-08
1811.280737704918,49.32593271691763,12699665.337630523,0.0,12350885.134555997,0.0,0.0,38326.190959847125,0.0,0.0,0.0,0,-8.195638656616211e-08
1826.25,49.13208109351558,12651087.250979176,0.0,12399463.221207345,0.0,0.0,37849.03481449478,0.0,0.0,0.0,0,-8.195638656616211e-08
1841.219262295082,48.94067838023266,12603112.716077002,0.0,12447437.756109519,0.0,0.0,37379.75000793432,0.0,0.0,0.0,0,-8.195638656616211e-08
1856.1885245901638,48.751683437932066,12555731.802697845,0.0,12494818.669488676,0.0,0.0,36918.165950808485,0.0,0.0,0.0,0,-8.195638656616211e-08
1871.1577868852457,48.56505603598922,12508934.795218173,0.0,12541615.676968347,0.0,0.0,36464.116694469325,0.0,0.0,0.0,0,-8.195638656616211e-08
1886.1270491803277,48.380756827124344,12462712.18679555,0.0,12587838.285390971,0.0,0.0,36017.440779133474,0.0,0.0,0.0,0,-8.195638656616211e-08
1901.0963114754097,48.1987473230724,12417054.673737025,0.0,12633495.798449496,0.0,0.0,35577.98108783449,0.0,0.0,0.0,0,-8.195638656616211e-08
1916.0655737704917,48.01898987105908,12371953.150050277,0.0,12678597.322136244,0.0,0.0,35145.58470592185,0.0,0.0,0.0,0,-8.195638656616211e-08
1931.0348360655737,47.84144763105042,12327398.702170512,0.0,12723151.770016009,0.0,0.0,34720.102785863506,0.0,0.0,0.0,0,-8.195638656616211e-08
1946.0040983606557,47.666084553747616,12283382.60385657,0.0,12767167.868329952,0.0,0.0,34301.390417125425,0.0,0.0,0.0,0,-8.195638656616211e-08
1960.9733606557377,47.492865359297575,12239896.311249848,0.0,12810654.160936672,0.0,0.0,33889.30650090919,0.0,0.0,0.0,0,-8.195638656616211e-08
1975.9426229508197,47.32175551669271,12196931.458090033,0.0,12853619.014096487,0.0,0.0,33483.71362954092,0.0,0.0,0.0,0,-8.195638656616211e-08
