time_days,dt_days,pressure_mean_bar,pressure_min_bar,pressure_max_bar,gas_saturation_min,gas_saturation_max,gas_kg,native_gas_kg,water_kg,native_water_kg,production_kg_day,water_production_kg_day,bhp_bar,produced_kg,water_produced_kg,recharged_kg,lost_kg,gas_balance_residual_kg,water_balance_residual_kg,physical_gas_balance_residual_kg,production_sm3_day,produced_sm3
68.0,2.0,81.42258515886229,61.78553350488539,83.32905355535898,0.7995788592673941,0.7998163828034501,20592411.796853878,20592406.084789187,887130173.8513157,887129973.2738862,51609.304143554094,8.057626250978935e-05,30.0,4478543.255704344,0.004710602703881746,20400.0,0.0,-4.629604518413544e-06,0.006930994931054597,4.547010195441544,605709.2262710336,52562130.3222482
70.0,2.0,81.00440615059676,61.52015663568043,82.89646220582809,0.7995759591383541,0.7998115919578875,20491081.180404574,20491074.688075773,887130205.7605712,887129973.2741182,50965.69835420286,6.468434066223165e-05,30.0,4580474.65241275,0.004839971385206209,21000.0,0.0,-9.637326002120972e-06,0.007292344889844881,5.327269297093153,598155.5889732484,53758441.50019469
72.0,2.0,80.59161163178567,61.25841234085138,82.469441998282,0.7995730938431853,0.7998069122601075,20391012.109160505,20391006.537333794,887130165.9004098,887129973.2740175,50334.075370964885,5.026305064647124e-05,30.0,4681142.80315468,0.004940497486499152,21600.0,0.0,-9.686686098575592e-06,0.007292139141467414,4.406767158769071,590742.5870965342,54939926.67438777
74.0,2.0,80.18411265223713,61.00033933639509,82.04787752207388,0.7995702599606151,0.7998022943973385,20292183.903437242,20292177.79134299,887130193.2486534,887129973.273919,49714.37299538327,4.741388839670125e-05,30.0,4780571.549145446,0.005035325263292555,22200.0,0.0,-9.725801646709442e-06,0.007288500045091871,4.947034661658108,583469.4906527656,56106865.65569329
76.0,2.0,79.78180798854727,60.745080466672725,81.63169649003977,0.7995674249008237,0.799797657009932,20194574.13505704,20194568.074053913,887130192.8392484,887129973.2738214,49104.85864451364,4.94930104789573e-05,30.0,4878781.266434473,0.005134311284250469,22800.0,0.0,-9.774230420589447e-06,0.007289853657907696,4.895943486131728,576315.9652954111,57259497.58628411
78.0,2.0,79.38459721283482,60.49343688213997,81.22077275102924,0.7995646459617934,0.7997931569643945,20098159.828079835,20098153.672561098,887130203.0626247,887129973.2737269,48507.2007464511,5.001887252050553e-05,30.0,4975795.667927375,0.005234349029291481,23400.0,0.0,-9.687617421150208e-06,0.007295477645624489,4.990459183230996,569301.5924218049,58398100.771127716
80.0,2.0,78.9923825499884,60.24492553341844,80.81501048850023,0.7995619125885762,0.7997886940901305,20002918.818371776,20002912.47338837,887130203.9898661,887129973.2736201,47920.599586701464,5.16785932323582e-05,30.0,5071636.867100778,0.005337706215756197,24000.0,0.0,-9.012408554553986e-06,0.007292023308651705,5.179924528114498,562416.9862350342,59522934.74359778
82.0,2.0,78.60507119794975,59.999420282841356,80.41433458510755,0.79955919474657,0.7997842341001878,19908830.058199394,19908823.946145736,887130200.4388447,887129973.2735256,47344.26362131579,4.78939666746686e-05,30.0,5166325.39434341,0.005433494149105534,24600.0,0.0,-9.015202522277832e-06,0.007293278275387272,4.94699477776885,555652.8568312564,60634240.4572603
84.0,2.0,78.22258040403017,59.75674782572174,80.01861666370718,0.7995565151943742,0.7997799587852052,19815874.75673583,19815868.444211647,887130206.9781187,887129973.2734176,46777.750967367996,5.131207814666488e-05,30.0,5259880.896278146,0.005536118305398864,25200.0,0.0,-8.367933332920074e-06,0.007287898815347594,5.147465950809419,549004.0180803792,61732248.49342106
86.0,2.0,77.84481524519924,59.51747275174646,79.62780619926642,0.7995538346237944,0.7997755746768754,19724031.377572127,19724025.25980939,887130199.2108293,887129973.2732946,46221.59220113602,6.53359447037131e-05,30.0,5352324.080680418,0.00566679019480629,25800.0,0.0,-8.353032171726227e-06,0.007295546717938614,4.952704518102109,542476.6970562245,62817201.88753351
88.0,2.0,77.47169474196517,59.28121183524927,79.24178486192199,0.7995512128986917,0.7997713623319437,19633281.34208698,19633274.804734103,887130218.5434281,887129973.2731203,45675.22753773511,8.423693629310438e-05,30.0,5443674.535755888,0.005835264067392498,26400.0,0.0,-8.169561624526978e-06,0.0072897366092015805,5.372294839471579,536064.3238800647,63889330.53529363
90.0,2.0,77.10313040074534,59.0478156996928,78.86047655778697,0.7995485935893988,0.7997671230403203,19543604.701614223,19543598.360629857,887130214.1778071,887129973.285572,45138.22201393861,9.87737612061606e-05,30.0,5533950.979783765,0.0060328115898048195,27000.0,0.0,-8.453894406557083e-05,0.019939052053061655,5.1758499620482326,529761.7936344078,64948854.12256245
92.0,2.0,76.73904578979027,58.81721397844777,78.48379943705383,0.799546027887528,0.7997630048791806,19454983.96850339,19454977.67782689,887130212.6589593,887129973.3053049,44610.3413426287,0.00011455202321832097,30.0,5623171.662469022,0.006261915636241461,27600.0,0.0,-0.00020224973559379578,0.03990098900812867,5.125424385070801,523566.35662380257,65995986.83581005
94.0,2.0,76.3793644888861,58.58921956656401,78.11166282433884,0.7995434937056232,0.7997588596964501,19367401.813733984,19367395.524916787,887130209.2650576,887129973.3050588,44091.0764550719,0.00012270782653243654,30.0,5711353.815379166,0.006507331289306334,28200.0,0.0,-0.00020220782607793808,0.03990035668756073,5.123565123416483,517472.0381963175,67030930.912202686
96.0,2.0,76.02400427255012,58.3643657118874,77.74399439214837,0.7995409897413435,0.7997548626006954,19280839.28197724,19280832.71849899,887130223.7639135,887129973.3048159,43581.40320893246,0.00012246261321158524,30.0,5798516.621797031,0.006752256515729504,28800.0,0.0,-0.00020213983952999115,0.03990233338187941,5.39822624437511,511490.29144167295,68053911.49508603
98.0,2.0,75.67288312798428,58.14225707701707,77.38071572870324,0.799538524438064,0.7997508071560452,19195277.82234454,19195271.654029727,887130205.4239581,887129973.304583,43080.53223461299,0.00011594602754319493,30.0,5884677.6862662565,0.006984148570815894,29400.0,0.0,-0.00020217709243297577,0.039901290485183566,5.003062771633267,505611.8519751614,69065135.19903634
